wave,COUNTRY_ALPHA,X001,F063,E033,A170,E023,A006,A001,E069_11,E069_12,D059,A008,E012,E114,E124,G006,X003R,A029,A041,A042,A003,A035,A034
4,CHN,2.0,,,6.562624254473161,0.17391304347826086,0.03359683794466403,0.5948616600790514,0.35968379446640314,0.24703557312252963,0.05928853754940711,0.12055335968379446,0.8814229249011858,0.023715415019762844,0.25296442687747034,0.233201581027668,0.08893280632411067,0.7134387351778656,0.3715415019762846,0.15612648221343872,0.06126482213438735,0.6956521739130435,0.31620553359683795
4,DZA,1.0,9.760432766615146,6.34393063583815,5.3730650154798765,0.1,0.8984615384615384,0.936923076923077,0.16,0.024615384615384615,0.5215384615384615,0.13692307692307693,0.0,0.14923076923076922,0.043076923076923075,0.7307692307692307,0.25384615384615383,0.2723076923076923,0.17692307692307693,0.54,0.24153846153846154,0.5215384615384615,0.1276923076923077
4,DZA,2.0,9.865079365079366,6.040983606557377,5.987158908507223,0.04430379746835443,0.9145569620253164,0.9509493670886076,0.185126582278481,0.0189873417721519,0.310126582278481,0.18670886075949367,0.0,0.16930379746835442,0.04272151898734177,0.7325949367088608,0.2610759493670886,0.24050632911392406,0.15348101265822786,0.5838607594936709,0.23417721518987342,0.5585443037974683,0.11550632911392406
4,EGY,1.0,9.581818181818182,,5.350455136540963,0.17857142857142858,0.9701298701298702,0.9603896103896103,0.17662337662337663,0.11038961038961038,0.6441558441558441,0.19285714285714287,0.0,0.026623376623376622,0.2305194805194805,0.8331168831168831,0.19350649350649352,0.7207792207792207,0.19545454545454546,0.5110389610389611,0.1038961038961039,0.6318181818181818,0.17337662337662338
4,EGY,2.0,9.675342465753424,,5.364383561643836,0.056164383561643834,0.9767123287671233,0.9684931506849315,0.14863013698630137,0.11712328767123288,0.43561643835616437,0.1678082191780822,0.0,0.012328767123287671,0.2821917808219178,0.7986301369863014,0.2458904109589041,0.7315068493150685,0.23835616438356164,0.5547945205479452,0.07671232876712329,0.6616438356164384,0.13424657534246576
4,ESP,1.0,4.998248686514886,4.609708737864078,6.989761092150171,0.08333333333333333,0.14795918367346939,0.8214285714285714,0.07993197278911565,0.023809523809523808,0.05442176870748299,0.21768707482993196,0.4268707482993197,0.03231292517006803,0.15476190476190477,0.5714285714285714,0.1598639455782313,0.4880952380952381,0.20408163265306123,0.4642857142857143,0.4166666666666667,0.7653061224489796,0.28401360544217685
4,ESP,2.0,6.593192868719611,4.815789473684211,6.964458804523425,0.040257648953301126,0.29790660225442833,0.893719806763285,0.07890499194847021,0.020933977455716585,0.02576489533011272,0.18357487922705315,0.32367149758454106,0.017713365539452495,0.12238325281803543,0.6392914653784219,0.11272141706924316,0.3961352657004831,0.1996779388083736,0.5152979066022544,0.3397745571658615,0.7713365539452496,0.214170692431562
4,IDN,1.0,9.964,6.35827664399093,6.91919191919192,0.112,0.978,0.992,0.07,0.024,0.164,0.174,0.0,0.066,0.206,0.524,0.092,0.734,0.486,0.574,0.18,0.632,0.328
4,IDN,2.0,9.928,6.928381962864721,6.995959595959596,0.074,0.984,0.988,0.112,0.05,0.092,0.236,0.0,0.048,0.126,0.438,0.132,0.798,0.46,0.492,0.164,0.626,0.25
4,IND,1.0,6.703153988868275,5.621037463976945,5.284191829484902,0.16710642040457344,0.5479331574318381,0.9199648197009674,0.1723834652594547,0.09674582233948989,0.22427440633245382,0.26649076517150394,0.8496042216358839,0.3113456464379947,0.18909410729991205,0.7211961301671064,0.10378188214599825,0.5883905013192612,0.37115215479331576,0.5426561125769569,0.30255057167985927,0.6262093227792436,0.28408091468777485
4,IND,2.0,6.766793409378961,5.741424802110818,4.9543325526932085,0.04971098265895954,0.5710982658959538,0.9179190751445087,0.12138728323699421,0.06936416184971098,0.16878612716763006,0.23583815028901733,0.5895953757225434,0.1815028901734104,0.15028901734104047,0.5988439306358382,0.10982658959537572,0.5271676300578034,0.3583815028901734,0.5757225433526012,0.24277456647398843,0.6393063583815028,0.27630057803468205
4,IRN,1.0,9.492592592592592,4.624857468643102,6.1847181008902075,0.18148420279206465,0.766348273328435,0.9426891991182954,0.21822189566495223,0.12049963262307127,0.33798677443056574,0.1866274797942689,0.0,0.12711241734019105,0.16972814107274062,0.8986039676708303,0.33945628214548124,0.5334313005143277,0.31080088170462894,0.4180749448934607,0.2623071271124173,0.5723732549595886,0.10947832476120499
4,IRN,2.0,9.645133505598622,5.085072231139647,6.60121107266436,0.13748932536293765,0.816396242527754,0.9393680614859095,0.2134927412467976,0.0888129803586678,0.2058070025619129,0.28095644748078563,0.0,0.10845431255337319,0.16481639624252775,0.8906917164816396,0.4184457728437233,0.5294619982920581,0.26387702818104186,0.4099060631938514,0.3116994022203245,0.609735269000854,0.11016225448334757
4,IRQ,1.0,9.776491540516474,,5.121104185218166,0.20035618878005343,0.9171861086375779,0.9679430097951914,0.11041852181656278,0.0,0.6812110418521816,0.12021371326803205,0.38824577025823687,0.09706144256455922,0.10329474621549421,0.7355298308103295,0.1923419412288513,0.2956366874443455,0.0,0.7212822796081924,0.2769367764915405,0.7747105966162066,0.0
4,IRQ,2.0,9.905158069883527,,5.3261231281198,0.1447587354409318,0.9517470881863561,0.978369384359401,0.1064891846921797,0.0,0.6880199667221298,0.14226289517470883,0.31863560732113144,0.08985024958402663,0.10149750415973377,0.7920133111480865,0.21381031613976706,0.281198003327787,0.0,0.7537437603993344,0.33111480865224624,0.781198003327787,0.0
4,ISR,1.0,7.379047619047619,5.267326732673268,6.970204841713222,0.337037037037037,0.0,0.0,0.0,0.0,0.0,0.24444444444444444,0.8111111111111111,0.0,0.0,0.4981481481481482,0.21666666666666667,0.6648148148148149,0.4666666666666667,0.17592592592592593,0.0,0.7870370370370371,0.23703703703703705
4,ISR,2.0,8.10077519379845,4.947107438016529,7.071975497702909,0.20485584218512898,0.0,0.0,0.0,0.0,0.0,0.2943854324734446,0.701062215477997,0.0,0.0,0.5660091047040972,0.20030349013657056,0.7040971168437026,0.5083459787556904,0.15174506828528073,0.0,0.8452200303490136,0.22003034901365706
4,JOR,1.0,9.944444444444445,5.860557768924303,5.260575296108291,0.09411764705882353,0.9495798319327731,0.973109243697479,0.5109243697478991,0.08571428571428572,0.7949579831932773,0.10252100840336134,0.0,0.12773109243697478,0.16974789915966387,0.7092436974789916,0.2773109243697479,0.23529411764705882,0.28403361344537814,0.4638655462184874,0.15294117647058825,0.6672268907563025,0.07226890756302522
4,JOR,2.0,9.990384615384615,6.134969325153374,5.9232,0.042993630573248405,0.9745222929936306,0.9490445859872612,0.5207006369426752,0.1035031847133758,0.5796178343949044,0.14171974522292993,0.0,0.13535031847133758,0.21496815286624205,0.6337579617834395,0.21815286624203822,0.18949044585987262,0.3375796178343949,0.47770700636942676,0.1910828025477707,0.6687898089171974,0.052547770700636945
4,JPN,1.0,4.745583038869258,5.668478260869565,6.420880913539968,0.22432859399684044,0.053712480252764615,0.9241706161137441,0.017377567140600316,0.014218009478672985,0.044233807266982623,0.21484992101105846,0.23696682464454977,0.08056872037914692,0.05687203791469194,0.22748815165876776,0.08214849921011058,0.8325434439178515,0.5529225908372828,0.0315955766192733,0.3886255924170616,0.6856240126382307,0.40916271721958924
4,JPN,2.0,5.269108280254777,5.730526315789474,6.539118065433855,0.09739368998628258,0.07270233196159122,0.9026063100137174,0.01783264746227709,0.00823045267489712,0.03155006858710562,0.3319615912208505,0.08641975308641975,0.04663923182441701,0.01783264746227709,0.19615912208504802,0.09876543209876543,0.8052126200274349,0.51440329218107,0.053497942386831275,0.45267489711934156,0.7352537722908093,0.289437585733882
4,KGZ,1.0,7.637931034482759,6.249422632794457,6.554838709677419,0.17204301075268819,0.33978494623655914,0.8774193548387097,0.06236559139784946,0.053763440860215055,0.22795698924731184,0.1935483870967742,0.9182795698924732,0.2537634408602151,0.02795698924731183,0.43870967741935485,0.24946236559139784,0.5870967741935483,0.21505376344086022,0.34838709677419355,0.22580645161290322,0.6559139784946236,0.4258064516129032
4,KGZ,2.0,7.934142114384748,6.163302752293578,6.421143847487002,0.09705372616984402,0.29809358752166376,0.8682842287694974,0.053726169844020795,0.03466204506065858,0.14731369150779897,0.20103986135181975,0.7989601386481803,0.21663778162911612,0.022530329289428077,0.4194107452339688,0.2564991334488735,0.5181975736568457,0.2530329289428076,0.3934142114384749,0.2668977469670711,0.6551126516464472,0.3379549393414211
4,KOR,1.0,5.104304635761589,5.4155629139072845,6.158783783783784,0.12417218543046357,0.18874172185430463,0.8956953642384106,0.033112582781456956,0.011589403973509934,0.17052980132450332,0.09437086092715231,0.8228476821192053,0.09271523178807947,0.02152317880794702,0.19701986754966888,0.09768211920529801,0.7748344370860927,0.1357615894039735,0.1357615894039735,0.23344370860927152,0.6258278145695364,0.36423841059602646
4,KOR,2.0,5.853535353535354,5.285234899328859,6.270223752151463,0.03523489932885906,0.27684563758389263,0.8959731543624161,0.03355704697986577,0.015100671140939598,0.10906040268456375,0.09731543624161074,0.6644295302013423,0.05536912751677853,0.016778523489932886,0.15100671140939598,0.1761744966442953,0.7718120805369127,0.15771812080536912,0.12751677852348994,0.24328859060402686,0.6677852348993288,0.3036912751677852
4,MAR,1.0,9.911908646003262,5.183962264150943,5.762987012987013,0.07142857142857142,0.9366883116883117,0.926948051948052,0.2483766233766234,0.048701298701298704,0.538961038961039,0.2305194805194805,0.9415584415584416,0.09577922077922078,0.032467532467532464,0.8831168831168831,0.23214285714285715,0.3847402597402597,0.1038961038961039,0.5275974025974026,0.39285714285714285,0.7288961038961039,0.0762987012987013
4,MAR,2.0,9.957210776545166,5.755813953488372,5.9637223974763405,0.026813880126182965,0.9621451104100947,0.944794952681388,0.2807570977917981,0.061514195583596214,0.3217665615141956,0.20189274447949526,0.8406940063091483,0.0583596214511041,0.03627760252365931,0.9148264984227129,0.24605678233438485,0.37381703470031546,0.10252365930599369,0.555205047318612,0.39747634069400634,0.749211356466877,0.0914826498422713
4,MDA,1.0,7.0951276102088165,5.509433962264151,4.564102564102564,0.1159090909090909,0.2818181818181818,0.8409090909090909,0.056818181818181816,0.038636363636363635,0.18863636363636363,0.06136363636363636,0.7386363636363636,0.225,0.011363636363636364,0.2340909090909091,0.16136363636363638,0.6022727272727273,0.14772727272727273,0.4340909090909091,0.25227272727272726,0.7636363636363637,0.2863636363636364
4,MDA,2.0,7.832740213523132,5.658263305322129,4.552919708029197,0.06514084507042253,0.38028169014084506,0.8644366197183099,0.03169014084507042,0.035211267605633804,0.0897887323943662,0.06338028169014084,0.6232394366197183,0.18309859154929578,0.02464788732394366,0.20950704225352113,0.1795774647887324,0.5264084507042254,0.08098591549295775,0.3926056338028169,0.23415492957746478,0.7869718309859155,0.2517605633802817
4,MEX,1.0,9.290760869565217,6.480769230769231,8.106469002695418,0.10160427807486631,0.5842245989304813,0.9612299465240641,0.12032085561497326,0.05748663101604278,0.18449197860962566,0.5815508021390374,0.7379679144385026,0.0855614973262032,0.11764705882352941,0.7967914438502673,0.25668449197860965,0.4090909090909091,0.45454545454545453,0.5521390374331551,0.49732620320855614,0.7125668449197861,0.2606951871657754
4,MEX,2.0,9.485897435897435,6.639839034205232,8.179319371727749,0.05717916137229987,0.7318932655654383,0.974587039390089,0.09275730622617535,0.03811944091486658,0.14104193138500634,0.5616264294790343,0.6175349428208387,0.10546378653113088,0.10292249047013977,0.7814485387547649,0.21346886912325286,0.4777636594663278,0.5184243964421855,0.6175349428208387,0.5069885641677255,0.7229987293519695,0.24777636594663277
4,MKD,1.0,7.544954128440367,5.412698412698413,4.96709323583181,0.16058394160583941,0.45072992700729925,0.9726277372262774,0.021897810218978103,0.009124087591240875,0.2116788321167883,0.1989051094890511,0.8156934306569343,0.3284671532846715,0.11313868613138686,0.5693430656934306,0.13503649635036497,0.5656934306569343,0.47992700729927007,0.11861313868613138,0.4324817518248175,0.7354014598540146,0.11861313868613138
4,MKD,2.0,7.789264413518887,4.973404255319149,5.293069306930693,0.0650887573964497,0.4911242603550296,0.9861932938856016,0.015779092702169626,0.007889546351084813,0.10650887573964497,0.1854043392504931,0.6252465483234714,0.28994082840236685,0.08284023668639054,0.5936883629191322,0.16962524654832348,0.611439842209073,0.45956607495069035,0.10650887573964497,0.39250493096646943,0.7692307692307693,0.14398422090729784
4,MNE,1.0,5.866803278688525,4.870646766169155,5.5870841487279845,0.12,0.18095238095238095,0.8857142857142857,0.15428571428571428,0.017142857142857144,0.26285714285714284,0.06857142857142857,0.5523809523809524,0.02857142857142857,0.07047619047619047,0.24,0.1219047619047619,0.6190476190476191,0.3961904761904762,0.41523809523809524,0.25142857142857145,0.579047619047619,0.12
4,MNE,2.0,6.824,4.521311475409836,5.70611439842209,0.045283018867924525,0.19433962264150945,0.9584905660377359,0.12075471698113208,0.016981132075471698,0.1169811320754717,0.09433962264150944,0.4,0.03962264150943396,0.06792452830188679,0.23962264150943396,0.12075471698113208,0.5622641509433962,0.4,0.5132075471698113,0.2358490566037736,0.5660377358490566,0.11320754716981132
4,NGA,1.0,9.631782945736434,5.68051434223541,6.815891472868217,0.32945736434108525,0.9156976744186046,0.9903100775193798,0.21511627906976744,0.21124031007751937,0.6375968992248062,0.6637596899224806,0.0,0.16569767441860464,0.18410852713178294,0.7354651162790697,0.3023255813953488,0.28391472868217055,0.2374031007751938,0.7054263565891473,0.5329457364341085,0.5920542635658915,0.11046511627906977
4,NGA,2.0,9.605050505050505,5.339267015706806,6.935353535353535,0.17373737373737375,0.9404040404040404,0.9878787878787879,0.18383838383838383,0.15757575757575756,0.44545454545454544,0.6727272727272727,0.0,0.18181818181818182,0.15353535353535352,0.701010101010101,0.29494949494949496,0.23434343434343435,0.22828282828282828,0.7454545454545455,0.501010101010101,0.5898989898989899,0.10707070707070707
4,PAK,1.0,10.0,5.859154929577465,4.831050228310502,0.09798270893371758,0.7838616714697406,0.8962536023054755,0.07588856868395773,0.12776176753121998,0.24495677233429394,0.20461095100864554,0.0,0.1440922190201729,0.1239193083573487,0.7934678194044188,0.12487992315081652,0.15946205571565802,0.3852065321805956,0.4399615754082613,0.06820365033621517,0.5437079731027857,0.07396733909702209
4,PAK,2.0,10.0,6.048076923076923,4.876376988984088,0.013555787278415016,0.8540145985401459,0.9572471324296142,0.08029197080291971,0.09593326381647549,0.23670490093847757,0.18665276329509906,0.0,0.14181438998957246,0.1386861313868613,0.8331595411887383,0.22523461939520334,0.09071949947862357,0.3795620437956204,0.4483837330552659,0.028154327424400417,0.5151199165797706,0.072992700729927
4,PER,1.0,8.923076923076923,5.569044006069802,6.3936899862825785,0.15416098226466576,0.4733969986357435,0.8212824010914052,0.0572987721691678,0.034106412005457026,0.045020463847203276,0.2933151432469304,0.8117326057298773,0.15143246930422918,0.08731241473396999,0.7503410641200545,0.2605729877216917,0.37244201909959074,0.48840381991814463,0.6125511596180082,0.22646657571623466,0.7175989085948158,0.2605729877216917
4,PER,2.0,9.417322834645669,5.813374805598756,6.484888304862023,0.09505208333333333,0.57421875,0.8268229166666666,0.0625,0.022135416666666668,0.033854166666666664,0.3216145833333333,0.7213541666666666,0.15755208333333334,0.07291666666666667,0.7747395833333334,0.25,0.3984375,0.5169270833333334,0.6080729166666666,0.22916666666666666,0.734375,0.19921875
4,PHL,1.0,9.565,6.509401709401709,6.573333333333333,0.14166666666666666,0.84,0.985,0.09333333333333334,0.095,0.285,0.37666666666666665,0.8983333333333333,0.18333333333333332,0.35333333333333333,0.8466666666666667,0.20333333333333334,0.685,0.37166666666666665,0.44,0.165,0.585,0.14833333333333334
4,PHL,2.0,9.564273789649416,6.370567375886525,6.73,0.105,0.89,0.985,0.11666666666666667,0.085,0.24333333333333335,0.4083333333333333,0.7666666666666667,0.18,0.39,0.86,0.19,0.6783333333333333,0.3933333333333333,0.44,0.13666666666666666,0.6183333333333333,0.115
4,PRI,1.0,9.584313725490196,6.5665236051502145,8.435294117647059,0.1803921568627451,0.6980392156862745,0.9647058823529412,0.1411764705882353,0.058823529411764705,0.10196078431372549,0.5686274509803921,0.7647058823529411,0.10196078431372549,0.18823529411764706,0.9058823529411765,0.16470588235294117,0.5058823529411764,0.34901960784313724,0.5215686274509804,0.5137254901960784,0.5529411764705883,0.23921568627450981
4,PRI,2.0,9.798687089715536,6.653846153846154,8.519736842105264,0.10262008733624454,0.7838427947598253,0.9519650655021834,0.1572052401746725,0.06550218340611354,0.08296943231441048,0.5087336244541485,0.6135371179039302,0.13100436681222707,0.08951965065502183,0.9388646288209607,0.10262008733624454,0.517467248908297,0.2445414847161572,0.5786026200873362,0.5283842794759825,0.6375545851528385,0.1572052401746725
4,SAU,1.0,9.769946808510639,,7.236702127659575,0.2519893899204244,0.8819628647214854,0.9350132625994695,0.0,0.0,0.5663129973474801,0.41114058355437666,0.0,0.0,0.2480106100795756,0.7493368700265252,0.26790450928381965,0.6936339522546419,0.4588859416445623,0.6830238726790451,0.29708222811671087,0.5437665782493368,0.23474801061007958
4,SAU,2.0,9.791610284167794,,7.327493261455525,0.2232620320855615,0.893048128342246,0.9598930481283422,0.0,0.0,0.4077540106951872,0.47593582887700536,0.0,0.0,0.25267379679144386,0.7286096256684492,0.3088235294117647,0.7058823529411765,0.589572192513369,0.6497326203208557,0.31016042780748665,0.5842245989304813,0.3877005347593583
4,SGP,1.0,8.022222222222222,,7.191135734072022,0.055401662049861494,0.5692520775623269,0.9362880886426593,0.0,0.0,0.07756232686980609,0.30886426592797783,0.8642659279778393,0.036011080332409975,0.0,0.48476454293628807,0.37950138504155123,0.724376731301939,0.2756232686980609,0.4473684210526316,0.278393351800554,0.6925207756232687,0.13850415512465375
4,SGP,2.0,8.422784810126583,,7.281012658227848,0.03164556962025317,0.6012658227848101,0.950632911392405,0.0,0.0,0.0670886075949367,0.3949367088607595,0.7443037974683544,0.04430379746835443,0.0,0.5430379746835443,0.3227848101265823,0.7215189873417721,0.25949367088607594,0.4911392405063291,0.31139240506329113,0.6873417721518987,0.12658227848101267
4,SRB,1.0,5.481081081081081,5.646288209606987,5.709734513274336,0.11033274956217162,0.2539404553415061,0.8931698774080561,0.04203152364273205,0.01576182136602452,0.18038528896672504,0.1295971978984238,0.6252189141856392,0.06654991243432574,0.09281961471103327,0.3607705779334501,0.1243432574430823,0.5866900175131349,0.3450087565674256,0.31523642732049034,0.3257443082311734,0.637478108581436,0.12084063047285463
4,SRB,2.0,6.604651162790698,5.391304347826087,5.557165861513687,0.05608974358974359,0.3157051282051282,0.9455128205128205,0.028846153846153848,0.003205128205128205,0.09134615384615384,0.11217948717948718,0.4807692307692308,0.060897435897435896,0.07211538461538461,0.40224358974358976,0.08814102564102565,0.6282051282051282,0.34615384615384615,0.3301282051282051,0.28205128205128205,0.6522435897435898,0.08974358974358974
4,SWE,1.0,3.668016194331984,5.574257425742574,7.654075546719682,0.0,0.08316831683168317,0.8376237623762376,0.0,0.0,0.041584158415841586,0.3287128712871287,0.0,0.04554455445544554,0.17227722772277226,0.39801980198019804,0.10693069306930693,0.6079207920792079,0.3485148514851485,0.1405940594059406,0.500990099009901,0.8950495049504951,0.40594059405940597
4,SWE,2.0,4.508,5.466666666666667,7.62475442043222,0.0,0.13137254901960785,0.9549019607843138,0.0,0.0,0.041176470588235294,0.4,0.0,0.0392156862745098,0.10392156862745099,0.3764705882352941,0.1,0.7627450980392156,0.3156862745098039,0.10392156862745099,0.5803921568627451,0.9509803921568627,0.4117647058823529
4,TUR,1.0,8.900591715976331,5.812879708383961,5.469135802469136,0.11757789535567313,0.7472075249853027,0.9659024103468548,0.12874779541446207,0.053497942386831275,0.24514991181657847,0.29747207524985303,0.0,0.2827748383303939,0.042328042328042326,0.6443268665490888,0.21516754850088182,0.1951793062904174,0.22281011169900058,0.3592004703115814,0.3915343915343915,0.6161081716637272,0.2786596119929453
4,TUR,2.0,9.290855457227138,5.727556109725686,6.131842260153031,0.054705882352941174,0.7911764705882353,0.9758823529411764,0.18588235294117647,0.0611764705882353,0.1864705882352941,0.37058823529411766,0.0,0.22588235294117648,0.04294117647058823,0.6641176470588235,0.19470588235294117,0.15,0.22647058823529412,0.39294117647058824,0.4188235294117647,0.6635294117647059,0.21529411764705883
4,TZA,1.0,9.56853582554517,6.818376068376068,3.634069400630915,0.2623456790123457,0.7407407407407407,0.8873456790123457,0.5385802469135802,0.22530864197530864,0.27469135802469136,0.5601851851851852,0.8780864197530864,0.010802469135802469,0.33487654320987653,0.7962962962962963,0.16512345679012347,0.44598765432098764,0.4583333333333333,0.7669753086419753,0.09876543209876543,0.8379629629629629,0.6358024691358025
4,TZA,2.0,9.652777777777779,6.646884272997033,4.151696606786427,0.28094302554027506,0.8290766208251473,0.9096267190569745,0.5638506876227898,0.25343811394891946,0.17288801571709234,0.5658153241650294,0.8703339882121808,0.0137524557956778,0.3713163064833006,0.8290766208251473,0.24165029469548133,0.3831041257367387,0.4577603143418468,0.7642436149312377,0.1100196463654224,0.8388998035363457,0.5834970530451866
4,UGA,1.0,9.135902636916835,5.267734553775743,5.408366533864542,0.2788844621513944,0.6733067729083665,0.8745019920318725,0.4601593625498008,0.13745019920318724,0.2151394422310757,0.2350597609561753,0.6613545816733067,0.14940239043824702,0.1254980079681275,0.7689243027888446,0.2350597609561753,0.3147410358565737,0.23904382470119523,0.6713147410358565,0.4103585657370518,0.5717131474103586,0.16135458167330677
4,UGA,2.0,9.38508064516129,5.462616822429907,5.894,0.126,0.76,0.918,0.356,0.098,0.232,0.264,0.374,0.074,0.12,0.544,0.394,0.324,0.364,0.718,0.45,0.56,0.066
4,USA,1.0,8.04930966469428,5.784552845528455,7.675196850393701,0.23622047244094488,0.48031496062992124,0.9330708661417323,0.07874015748031496,0.03937007874015748,0.05905511811023622,0.36811023622047245,0.7637795275590551,0.08661417322834646,0.1889763779527559,0.7165354330708661,0.2106299212598425,0.562992125984252,0.3858267716535433,0.3188976377952756,0.40551181102362205,0.7716535433070866,0.3248031496062992
4,USA,2.0,8.876989869753979,5.83125,7.654624277456647,0.1315028901734104,0.6589595375722543,0.9725433526011561,0.08236994219653179,0.04335260115606936,0.030346820809248554,0.41040462427745666,0.5375722543352601,0.08092485549132948,0.1416184971098266,0.7124277456647399,0.12138728323699421,0.661849710982659,0.3945086705202312,0.32514450867052025,0.43786127167630057,0.8164739884393064,0.2745664739884393
4,VEN,1.0,9.378737541528238,6.264705882352941,7.622516556291391,0.07107438016528926,0.5933884297520661,0.9752066115702479,0.23140495867768596,0.05454545454545454,0.2578512396694215,0.5669421487603306,0.8231404958677686,0.18016528925619835,0.1537190082644628,0.9057851239669421,0.2727272727272727,0.4446280991735537,0.5107438016528926,0.5239669421487604,0.6611570247933884,0.7586776859504132,0.256198347107438
4,VEN,2.0,9.68918918918919,6.3752665245202556,7.410774410774411,0.052100840336134456,0.6840336134453782,0.9798319327731092,0.17983193277310924,0.03361344537815126,0.16134453781512606,0.5697478991596638,0.7025210084033613,0.1781512605042017,0.12100840336134454,0.907563025210084,0.2638655462184874,0.4470588235294118,0.5512605042016807,0.5042016806722689,0.6521008403361345,0.8336134453781513,0.2184873949579832
4,VNM,1.0,5.03578947368421,9.085953878406709,6.564154786150713,0.4817073170731707,0.07723577235772358,0.8313008130081301,0.782520325203252,0.5691056910569106,0.15040650406504066,0.4817073170731707,0.967479674796748,0.8536585365853658,0.5995934959349594,0.8089430894308943,0.16056910569105692,0.5955284552845529,0.3943089430894309,0.5264227642276422,0.08130081300813008,0.7195121951219512,0.21747967479674796
4,VNM,2.0,5.446764091858038,9.006263048016702,6.471057884231537,0.31299212598425197,0.11614173228346457,0.812992125984252,0.7381889763779528,0.5078740157480315,0.14173228346456693,0.49015748031496065,0.9133858267716536,0.797244094488189,0.6122047244094488,0.7381889763779528,0.14763779527559054,0.5334645669291339,0.39173228346456695,0.5984251968503937,0.06299212598425197,0.639763779527559,0.18700787401574803
4,ZAF,1.0,8.860998650472334,5.525735294117647,6.331554369579719,0.138,0.65,0.936,0.21533333333333332,0.102,0.184,0.4073333333333333,0.636,0.13933333333333334,0.15666666666666668,0.6546666666666666,0.23266666666666666,0.5746666666666667,0.31133333333333335,0.5646666666666667,0.38533333333333336,0.7193333333333334,0.19933333333333333
4,ZAF,2.0,9.3657876943881,5.258741258741258,6.294786096256685,0.06533333333333333,0.802,0.954,0.19666666666666666,0.082,0.09866666666666667,0.45266666666666666,0.47333333333333333,0.13933333333333334,0.12,0.6593333333333333,0.21466666666666667,0.5926666666666667,0.332,0.5433333333333333,0.3466666666666667,0.752,0.18933333333333333
4,ZWE,1.0,9.513184584178498,3.6426914153132253,3.754491017964072,0.09780439121756487,0.6826347305389222,0.9660678642714571,0.18163672654690619,0.06187624750499002,0.17764471057884232,0.18163672654690619,0.5888223552894212,0.06986027944111776,0.0658682634730539,0.7684630738522954,0.36127744510978044,0.3093812375249501,0.3213572854291417,0.6207584830339321,0.26746506986027946,0.7504990019960079,0.1317365269461078
4,ZWE,2.0,9.7,3.5753768844221105,4.13627254509018,0.06387225548902195,0.874251497005988,0.9760479041916168,0.19760479041916168,0.07984031936127745,0.11177644710578842,0.20958083832335328,0.3772455089820359,0.07584830339321358,0.0658682634730539,0.7744510978043913,0.26147704590818366,0.23552894211576847,0.3273453093812375,0.718562874251497,0.2834331337325349,0.7844311377245509,0.10578842315369262
5,AND,1.0,4.682,4.61344537815126,7.248508946322068,0.1172962226640159,0.0636182902584493,0.8489065606361829,0.039761431411530816,0.011928429423459244,0.009940357852882704,0.3101391650099404,0.36381709741550694,0.019880715705765408,0.19681908548707752,0.39363817097415504,0.12524850894632206,0.4592445328031809,0.20079522862823063,0.34393638170974156,0.5069582504970179,0.8608349900596421,0.4572564612326044
5,AND,2.0,6.040404040404041,4.666666666666667,7.022,0.07,0.094,0.888,0.024,0.004,0.006,0.256,0.436,0.006,0.124,0.358,0.108,0.506,0.184,0.446,0.508,0.902,0.366
5,ARG,1.0,7.678260869565217,5.482352941176471,7.645161290322581,0.059957173447537475,0.23768736616702354,0.8843683083511777,0.03854389721627409,0.010706638115631691,0.06423982869379015,0.3019271948608137,0.5738758029978587,0.055674518201284794,0.07066381156316917,0.5952890792291221,0.20770877944325483,0.42398286937901497,0.08993576017130621,0.3854389721627409,0.43254817987152033,0.6723768736616702,0.291220556745182
5,ARG,2.0,8.864915572232645,5.5685714285714285,7.749056603773585,0.041121495327102804,0.3813084112149533,0.9158878504672897,0.020560747663551402,0.005607476635514018,0.029906542056074768,0.32897196261682243,0.45794392523364486,0.052336448598130844,0.08037383177570094,0.5831775700934579,0.15700934579439252,0.4616822429906542,0.09532710280373832,0.4542056074766355,0.3775700934579439,0.7327102803738318,0.23177570093457944
5,AUS,1.0,5.628019323671498,5.640065146579804,7.3152866242038215,0.19047619047619047,0.1523809523809524,0.9142857142857143,0.06031746031746032,0.011111111111111112,0.050793650793650794,0.35079365079365077,0.7301587301587301,0.050793650793650794,0.19365079365079366,0.692063492063492,0.07301587301587302,0.5603174603174603,0.5031746031746032,0.37777777777777777,0.4507936507936508,0.8920634920634921,0.44285714285714284
5,AUS,2.0,6.445893089960887,5.412654745529574,7.282383419689119,0.11011523687580026,0.22407170294494239,0.9500640204865557,0.05121638924455826,0.006402048655569782,0.023047375160051217,0.3687580025608195,0.49295774647887325,0.05377720870678617,0.15492957746478872,0.6645326504481434,0.08450704225352113,0.6939820742637645,0.5633802816901409,0.3559539052496799,0.4507042253521127,0.9346991037131882,0.44302176696542894
5,BFA,1.0,9.014435695538058,4.752902155887231,5.578947368421052,0.18170103092783504,0.8182989690721649,0.9458762886597938,0.11597938144329897,0.06443298969072164,0.24871134020618557,0.22938144329896906,0.8195876288659794,0.1958762886597938,0.1018041237113402,0.8170103092783505,0.2551546391752577,0.31443298969072164,0.39304123711340205,0.7048969072164949,0.21005154639175258,0.6881443298969072,0.18170103092783504
