wave,COUNTRY_ALPHA,F063,E033,A170,E023,A006,A001,E069_11,E069_12,D059,A008,E012,E114,E124,G006,X003R,A029,A041,A042,A003,A035,A034
3,TUR,9.180640763462849,5.851704545454545,6.178947368421053,0.15207131620346093,0.7656004195070791,0.9748295752490823,0.14368117461982172,0.03880440482433141,0.24069218668065023,0.4908232826428946,0.9465128474043,0.07498689040377557,0.0,0.7650760356581018,0.23859465128474042,0.21394861038280022,0.22653382275825903,0.3183009963293131,0.40115364446775037,0.6130047194546407,0.2606187729417934
3,TWN,5.520051746442432,6.568783068783069,6.560411311053985,0.05897435897435897,0.12564102564102564,0.7769230769230769,0.06923076923076923,0.023076923076923078,0.08333333333333333,0.29743589743589743,0.7307692307692307,0.07948717948717948,0.0,0.13846153846153847,0.06282051282051282,0.6615384615384615,0.2141025641025641,0.33205128205128204,0.25769230769230766,0.5923076923076923,0.15128205128205127
3,UKR,5.963243652898825,5.286602209944752,3.9527913076058447,0.06225542511561722,0.1910352187833511,0.856634649590893,0.05371753824261829,0.014941302027748132,0.1992173603699751,0.049448594806118816,0.5937388829598008,0.15546069014585556,0.011028103877623622,0.22625400213447172,0.09427250088936322,0.3365350409107079,0.18783351120597652,0.3824261828530772,0.24759871931696906,0.6118818925649235,0.11170401992173604
3,URY,6.659898477157361,5.533695652173913,7.134538152610442,0.125,0.238,0.917,0.095,0.058,0.095,0.211,0.473,0.06,0.0,0.716,0.137,0.523,0.545,0.283,0.457,0.711,0.311
3,USA,8.219960604070913,5.779897285399853,7.666232073011734,0.1835278858625162,0.5810635538261998,0.9513618677042801,0.04474708171206226,0.027885862516212712,0.061608300907911806,0.4649805447470817,0.685473411154345,0.027885862516212712,0.0,0.7769130998702983,0.07846952010376135,0.440337224383917,0.34824902723735407,0.36835278858625164,0.42088197146562906,0.7490272373540856,0.2444876783398184
3,VEN,9.246644295302014,6.710585585585585,6.722830665543387,0.05,0.6108333333333333,0.9791666666666666,0.10666666666666667,0.04666666666666667,0.2075,0.5441666666666667,0.7808333333333334,0.14,0.0,0.9291666666666667,0.22833333333333333,0.23166666666666666,0.38166666666666665,0.5,0.6041666666666666,0.5733333333333334,0.12916666666666668
3,ZAF,9.116206896551724,5.348681456676434,6.083020157157499,0.1696763202725724,0.7052810902896082,0.9390119250425895,0.2402044293015332,0.13356047700170356,0.2081771720613288,0.4122657580919932,0.6221465076660988,0.14582623509369677,0.0,0.8040885860306644,0.18943781942078364,0.31993185689948894,0.2313458262350937,0.4991482112436116,0.3485519591141397,0.6793867120954004,0.10051107325383304
4,ALB,7.341116751269036,5.340717299578059,5.1653306613226455,0.117,0.275,0.959,0.179,0.039,0.164,0.097,0.546,0.062,0.033,0.716,0.171,0.572,0.118,0.539,0.137,0.8,0.289
4,ARG,8.485759493670885,6.003448275862069,7.298895899053628,0.06015625,0.4546875,0.89921875,0.04453125,0.01640625,0.06015625,0.325,0.54375,0.07890625,0.0453125,0.6390625,0.19140625,0.3703125,0.1265625,0.36953125,0.3515625,0.7015625,0.2375
4,BGD,9.655264922870556,7.5606585788561524,5.777552400270453,0.11066666666666666,0.8746666666666667,0.9666666666666667,0.4206666666666667,0.24533333333333332,0.244,0.148,0.8546666666666667,0.024,0.122,0.7273333333333334,0.178,0.778,0.158,0.192,0.23,0.7093333333333334,0.356
4,BIH,7.416107382550336,5.085795996186844,5.768781302170284,0.07166666666666667,0.34,0.9866666666666667,0.05583333333333333,0.019166666666666665,0.09583333333333334,0.21666666666666667,0.6108333333333333,0.0975,0.0175,0.35333333333333333,0.18416666666666667,0.5633333333333334,0.37583333333333335,0.435,0.43333333333333335,0.7166666666666667,0.2683333333333333
4,CAN,7.45018257694314,5.49069069069069,7.849144634525661,0.10409114448472294,0.33350595546349043,0.9383738995339203,0.06317969963749352,0.020714655618850338,0.03676851372345935,0.4515794924909373,0.5955463490419471,0.055929570170895906,0.2532366649404454,0.6561367167270844,0.11651993785603314,0.6198860693940963,0.4562402900051787,0.3112377006732263,0.384774728120145,0.815639564992232,0.2967374417400311
4,CHL,8.747877758913413,5.223762376237624,7.119865884325231,0.05583333333333333,0.4658333333333333,0.9641666666666666,0.145,0.02666666666666667,0.16166666666666665,0.36,0.545,0.10333333333333333,0.16583333333333333,0.715,0.14083333333333334,0.5233333333333333,0.3466666666666667,0.5508333333333333,0.5291666666666667,0.76,0.3541666666666667
4,CHN,,,6.529767911200807,0.247,0.025,0.602,0.385,0.274,0.067,0.115,0.899,0.021,0.276,0.247,0.084,0.741,0.37,0.148,0.071,0.726,0.353
4,DZA,9.812059514487078,6.21864406779661,5.674546887312845,0.07254290171606864,0.906396255850234,0.9438377535101404,0.17238689547581904,0.0218408736349454,0.4173166926677067,0.16146645865834633,0.0,0.15912636505460218,0.042901716068642744,0.7316692667706708,0.2574102964118565,0.25663026521060844,0.16536661466458658,0.5616224648985959,0.23790951638065522,0.5397815912636506,0.12168486739469579
4,EGY,9.627333333333333,,5.357238158772515,0.119,0.9733333333333334,0.9643333333333334,0.163,0.11366666666666667,0.5426666666666666,0.18066666666666667,0.0,0.019666666666666666,0.25566666666666665,0.8163333333333334,0.219,0.726,0.21633333333333332,0.5323333333333333,0.09066666666666667,0.6463333333333333,0.15433333333333332
4,ESP,5.826599326599327,4.70648815653965,6.9767634854771785,0.06120760959470637,0.22497932175351532,0.858560794044665,0.0794044665012407,0.022332506203473945,0.03970223325062035,0.2001654259718776,0.3738626964433416,0.02481389578163772,0.1381306865177833,0.6062861869313482,0.13564929693961952,0.44086021505376344,0.20181968569065342,0.4904880066170389,0.3771712158808933,0.7684036393713813,0.24813895781637718
4,IDN,9.946,6.621026894865525,6.957575757575758,0.093,0.981,0.99,0.091,0.037,0.128,0.205,0.0,0.057,0.166,0.481,0.112,0.766,0.473,0.533,0.172,0.629,0.289
4,IND,6.730048205677558,5.663560111835974,5.141919191919192,0.11638361638361638,0.557942057942058,0.919080919080919,0.15034965034965034,0.08491508491508491,0.2002997002997003,0.2532467532467532,0.7372627372627373,0.25524475524475526,0.17232767232767232,0.6683316683316683,0.1063936063936064,0.561938061938062,0.36563436563436563,0.5569430569430569,0.27672327672327673,0.6318681318681318,0.2807192807192807
4,IRN,9.563122262046994,4.816,6.376996805111821,0.16113744075829384,0.7894944707740916,0.9411532385466035,0.2160347551342812,0.10584518167456557,0.2768562401263823,0.23025276461295419,0.0,0.11848341232227488,0.1674565560821485,0.8949447077409163,0.37598736176935227,0.5315955766192733,0.2890995260663507,0.41429699842022116,0.28515007898894157,0.589652448657188,0.10979462875197472
4,IRQ,9.843010752688173,,5.227096774193549,0.17161290322580644,0.9350537634408602,0.9733333333333334,0.10838709677419354,0.0,0.6847311827956989,0.13161290322580646,0.352258064516129,0.09333333333333334,0.10236559139784947,0.764731182795699,0.20344086021505375,0.28817204301075267,0.0,0.7380645161290322,0.30494623655913977,0.7780645161290323,0.0
4,ISR,7.776923076923077,5.0927927927927925,7.026050420168067,0.26438698915763137,0.0,0.0,0.0,0.0,0.0,0.2718932443703086,0.7506255212677231,0.0,0.0,0.5354462051709759,0.20767306088407006,0.6864053377814846,0.48957464553794827,0.16263552960800667,0.0,0.8190158465387823,0.22768974145120935
4,JOR,9.967980295566502,5.968599033816425,5.6011513157894735,0.0678659035159444,0.9623875715453802,0.9607522485690924,0.5159443990188062,0.09484873262469337,0.6843826655764513,0.12264922322158626,0.0,0.13164349959116925,0.1929681112019624,0.6704824202780049,0.24693376941946035,0.21177432542927227,0.3115290269828291,0.47097301717089124,0.17252657399836469,0.6680294358135732,0.06214227309893704
4,JPN,5.0209380234505865,5.697176241480039,6.48404255319149,0.15638766519823788,0.06387665198237885,0.9126284875183553,0.01762114537444934,0.011013215859030838,0.037444933920704845,0.2775330396475771,0.15638766519823788,0.06240822320117474,0.035976505139500736,0.21071953010279001,0.09104258443465492,0.8179148311306902,0.5323054331864905,0.04331864904552129,0.42290748898678415,0.7121879588839941,0.34508076358296624
4,KGZ,7.801343570057582,6.203268641470888,6.482262703739214,0.13039309683604985,0.31639501438159157,0.8715244487056567,0.058485139022051776,0.04314477468839885,0.1840843720038351,0.1975071907957814,0.8523489932885906,0.2339405560882071,0.024928092042186004,0.4276126558005753,0.25311601150527324,0.548418024928092,0.236816874400767,0.37392138063279,0.2483221476510067,0.6548418024928092,0.37679769894535
4,KOR,5.475792988313857,5.350833333333333,6.213981244671782,0.08,0.2325,0.8958333333333334,0.03333333333333333,0.013333333333333334,0.14,0.09583333333333334,0.7441666666666666,0.07416666666666667,0.019166666666666665,0.17416666666666666,0.13666666666666666,0.7733333333333333,0.14666666666666667,0.13166666666666665,0.23833333333333334,0.6466666666666666,0.33416666666666667
4,MAR,9.934939759036144,5.431168831168831,5.861710631494804,0.0495603517186251,0.9496402877697842,0.9360511590727418,0.26458832933653076,0.05515587529976019,0.4284572342126299,0.2158273381294964,0.8904876099120703,0.07753796962430055,0.03437250199840128,0.8992805755395683,0.23980815347721823,0.3796962430055955,0.10311750599520383,0.5419664268585132,0.39568345323741005,0.7394084732214229,0.08393285371702638
4,MDA,7.512588116817724,5.588148148148148,4.5578300921187305,0.0873015873015873,0.3373015873015873,0.8541666666666666,0.04265873015873016,0.03670634920634921,0.13293650793650794,0.0625,0.6736111111111112,0.2013888888888889,0.018849206349206348,0.22023809523809523,0.17162698412698413,0.5595238095238095,0.11011904761904762,0.4107142857142857,0.24206349206349206,0.7767857142857143,0.26686507936507936
4,MEX,9.391160949868073,6.554724041159963,8.143426294820717,0.07882736156351791,0.6599348534201954,0.9680781758957655,0.10618892508143322,0.04755700325732899,0.16221498371335505,0.5713355048859935,0.6762214983713355,0.09576547231270359,0.11009771986970684,0.7889250814332247,0.23452768729641693,0.444299674267101,0.48729641693811077,0.5856677524429967,0.5022801302931597,0.717915309446254,0.254071661237785
4,MKD,7.662213740458015,5.2105263157894735,5.123574144486692,0.11469194312796209,0.47014218009478675,0.9791469194312796,0.018957345971563982,0.008530805687203791,0.16113744075829384,0.1924170616113744,0.7241706161137441,0.30995260663507107,0.0985781990521327,0.581042654028436,0.15165876777251186,0.5876777251184834,0.47014218009478675,0.11279620853080569,0.4132701421800948,0.7516587677725118,0.13080568720379146
4,MNE,6.361530715005035,4.716502115655853,5.639296187683285,0.0820754716981132,0.18867924528301888,0.9226415094339623,0.13773584905660377,0.016981132075471698,0.19056603773584907,0.08113207547169811,0.47641509433962265,0.03490566037735849,0.06981132075471698,0.24056603773584906,0.12075471698113208,0.589622641509434,0.39811320754716983,0.4650943396226415,0.24339622641509434,0.5707547169811321,0.1169811320754717
4,NGA,9.618694362017804,5.514750762970499,6.874381800197824,0.2532146389713155,0.9277942631058358,0.9891196834817013,0.19980217606330367,0.18496538081107813,0.5435212660731948,0.6681503461918892,0.0,0.17359050445103857,0.16913946587537093,0.718595450049456,0.2987141444114738,0.2596439169139466,0.23293768545994065,0.7250247279920871,0.5173095944609297,0.5909990108803165,0.10880316518298715
4,PAK,10.0,5.939024390243903,4.852923803898405,0.0575,0.8175,0.9255,0.078,0.1125,0.241,0.196,0.0,0.143,0.131,0.8125,0.173,0.1265,0.3825,0.444,0.049,0.53,0.0735
4,PER,9.175838926174496,5.689708141321044,6.440268456375839,0.12391738840772819,0.524983344437042,0.8241172551632245,0.05996002664890073,0.02798134576948701,0.03930712858094604,0.3077948034643571,0.765489673550966,0.15456362425049966,0.07994670219853431,0.7628247834776816,0.2551632245169887,0.38574283810792803,0.502998001332445,0.6102598267821452,0.22784810126582278,0.72618254497002,0.229180546302465
4,PHL,9.564637197664721,6.441253263707572,6.651666666666666,0.12333333333333334,0.865,0.985,0.105,0.09,0.26416666666666666,0.3925,0.8325,0.18166666666666667,0.37166666666666665,0.8533333333333334,0.19666666666666666,0.6816666666666666,0.3825,0.44,0.15083333333333335,0.6016666666666667,0.13166666666666665
4,PRI,9.722067039106145,6.609250398724083,8.493723849372385,0.13055555555555556,0.7541666666666667,0.9569444444444445,0.15,0.0625,0.09027777777777778,0.5333333333333333,0.6666666666666666,0.11944444444444445,0.12361111111111112,0.9236111111111112,0.125,0.5138888888888888,0.2833333333333333,0.5597222222222222,0.525,0.6069444444444444,0.18611111111111112
4,SAU,9.780684104627767,,7.281793842034806,0.23768308921438083,0.8874833555259654,0.9474034620505992,0.0,0.0,0.4873501997336884,0.4434087882822903,0.0,0.0,0.25033288948069243,0.7390146471371505,0.28828229027962715,0.699733688415446,0.5239680426098535,0.666444740346205,0.303595206391478,0.5639147802929427,0.31091877496671105
4,SGP,8.2317880794702,,7.238095238095238,0.04298941798941799,0.5859788359788359,0.9437830687830688,0.0,0.0,0.07208994708994709,0.35383597883597884,0.8015873015873016,0.04034391534391534,0.0,0.5152116402116402,0.3498677248677249,0.7228835978835979,0.2671957671957672,0.47023809523809523,0.29563492063492064,0.6898148148148148,0.13227513227513227
4,SRB,6.071490094745909,5.522316043425814,5.6221662468513856,0.0825,0.2875,0.92,0.035,0.009166666666666667,0.135,0.12,0.55,0.06333333333333334,0.0825,0.3825,0.105,0.6083333333333333,0.3441666666666667,0.32416666666666666,0.30416666666666664,0.645,0.10416666666666667
4,SWE,4.090543259557344,5.520197044334975,7.6393280632411065,0.0,0.10738916256157635,0.896551724137931,0.0,0.0,0.041379310344827586,0.3645320197044335,0.0,0.042364532019704436,0.13793103448275862,0.387192118226601,0.10344827586206896,0.6857142857142857,0.33201970443349754,0.12216748768472907,0.5408866995073892,0.9231527093596059,0.4088669950738916
4,TUR,9.096011816838995,5.770769230769231,5.800294117647059,0.08615113201999412,0.7691855336665686,0.9708909144369303,0.1573066745074978,0.05733607762422817,0.2158188768009409,0.33401940605704206,0.0,0.25433695971773007,0.04263451925904146,0.6542193472508085,0.20493972361070273,0.17259629520729197,0.22463981182005294,0.37606586298147604,0.4051749485445457,0.6398118200529256,0.2469861805351367
4,TZA,9.607792207792208,6.7518518518518515,3.8663755458515285,0.2698548249359522,0.7779675491033304,0.8958155422715628,0.5448334756618275,0.23484201537147736,0.22971818958155424,0.5619128949615713,0.8693424423569599,0.011955593509820665,0.35012809564474806,0.807002561912895,0.19726729291204098,0.4192997438087105,0.45858240819812124,0.7608881298035867,0.10503842869342442,0.8360375747224594,0.609735269000854
4,UGA,9.26086956521739,5.364161849710983,5.650698602794411,0.2025948103792415,0.716566866267465,0.8962075848303394,0.40818363273453095,0.11776447105788423,0.22355289421157684,0.249500998003992,0.5179640718562875,0.11177644710578842,0.12275449101796407,0.656686626746507,0.3143712574850299,0.3193612774451098,0.3013972055888224,0.6946107784431138,0.4301397205588822,0.5658682634730539,0.11377245508982035
4,USA,8.526711185308848,5.810954063604241,7.663333333333333,0.17583333333333334,0.5833333333333334,0.9558333333333333,0.08083333333333333,0.041666666666666664,0.0425,0.3925,0.6333333333333333,0.08333333333333333,0.16166666666666665,0.7141666666666666,0.15916666666666668,0.62,0.3908333333333333,0.3225,0.4241666666666667,0.7975,0.29583333333333334
4,VEN,9.532663316582914,6.317671092951992,7.517529215358931,0.06166666666666667,0.6383333333333333,0.9775,0.20583333333333334,0.04416666666666667,0.21,0.5683333333333334,0.7633333333333333,0.17916666666666667,0.1375,0.9066666666666666,0.2683333333333333,0.44583333333333336,0.5308333333333334,0.5141666666666667,0.6566666666666666,0.7958333333333333,0.2375
4,VNM,5.2421383647798745,9.04602510460251,6.517137096774194,0.396,0.097,0.822,0.76,0.538,0.146,0.486,0.94,0.825,0.606,0.773,0.154,0.564,0.393,0.563,0.072,0.679,0.202
4,ZAF,9.113137453562986,5.395919909331319,6.3131886477462436,0.10166666666666667,0.726,0.945,0.206,0.092,0.14133333333333334,0.43,0.5546666666666666,0.13933333333333334,0.13833333333333334,0.657,0.22366666666666668,0.5836666666666667,0.32166666666666666,0.554,0.366,0.7356666666666667,0.19433333333333333
4,ZWE,9.607250755287009,3.6103739445114598,3.945,0.08083832335329341,0.7784431137724551,0.9710578842315369,0.18962075848303392,0.07085828343313373,0.14471057884231536,0.19560878243512975,0.48303393213572854,0.07285429141716566,0.0658682634730539,0.7714570858283433,0.31137724550898205,0.27245508982035926,0.32435129740518964,0.6696606786427146,0.2754491017964072,0.7674650698602794,0.1187624750499002
5,AND,5.357788944723618,4.638858397365532,7.135593220338983,0.09371884346959122,0.07876370887337986,0.86839481555334,0.031904287138584245,0.007976071784646061,0.007976071784646061,0.2831505483549352,0.39980059820538383,0.01296111665004985,0.16051844466600199,0.37587238285144564,0.11665004985044865,0.48255234297108673,0.19242273180458624,0.3948155533399801,0.5074775672981057,0.8813559322033898,0.4117647058823529
5,ARG,8.31520644511581,5.526086956521739,7.700502512562814,0.0499001996007984,0.3143712574850299,0.9011976047904192,0.028942115768463075,0.007984031936127744,0.04590818363273453,0.31636726546906185,0.5119760479041916,0.05389221556886228,0.07584830339321358,0.5888223552894212,0.18063872255489022,0.4441117764471058,0.09281437125748503,0.4221556886227545,0.4031936127744511,0.7045908183632734,0.25948103792415167
5,AUS,6.093123209169055,5.518545994065282,7.304255319148936,0.14637579169598874,0.19352568613652357,0.9345531315974666,0.055594651653764954,0.00844475721323012,0.03518648838845883,0.3610133708655876,0.5995777621393384,0.05207600281491907,0.1717100633356791,0.6748768472906403,0.07881773399014778,0.6347642505277973,0.5362420830401126,0.366643209007741,0.4510907811400422,0.9148486980999296,0.4426460239268121
5,BFA,9.108233731739707,4.658081705150977,5.570380253502335,0.13689700130378096,0.8279009126466753,0.9471968709256845,0.12646675358539766,0.0651890482398957,0.22229465449804434,0.24119947848761408,0.7353324641460235,0.16427640156453716,0.09517601043024772,0.8168187744458931,0.27183833116036504,0.3116036505867014,0.39374185136897,0.7046936114732725,0.196870925684485,0.6936114732724902,0.19165580182529335
5,BGR,5.702928870292887,4.75,5.22048066875653,0.06893106893106893,0.18081918081918083,0.8921078921078921,0.07092907092907093,0.022977022977022976,0.1258741258741259,0.1038961038961039,0.37662337662337664,0.26173826173826176,0.053946053946053944,0.3956043956043956,0.08891108891108891,0.45854145854145856,0.4945054945054945,0.24275724275724275,0.27472527472527475,0.5294705294705294,0.16983016983016982
5,BRA,9.630841121495328,5.431386861313869,7.644147157190636,0.116,0.516,0.866,0.09533333333333334,0.017333333333333333,0.05533333333333333,0.3393333333333333,0.574,0.18933333333333333,0.05533333333333333,0.38866666666666666,0.2,0.28733333333333333,0.4033333333333333,0.5633333333333334,0.2733333333333333,0.6473333333333333,0.26466666666666666
5,CAN,7.4081346423562415,5.426108374384237,7.746407046824293,0.13123844731977818,0.3331792975970425,0.9371534195933456,0.04805914972273567,0.020794824399260628,0.022181146025878003,0.4630314232902033,0.5258780036968577,0.051756007393715345,0.25231053604436227,0.6866913123844732,0.10628465804066543,0.577634011090573,0.46349353049907577,0.31377079482439924,0.42606284658040666,0.8359519408502772,0.31469500924214416
5,CHE,6.346469622331691,5.161116111611161,7.905032467532467,0.22804190169218372,0.1708299758259468,0.8614020950846092,0.07735697018533441,0.009669621273166801,0.033037872683319904,0.410958904109589,0.523771152296535,0.024174053182917002,0.2586623690572119,0.3158742949234488,0.0427074939564867,0.741337630942788,0.22078968573730862,0.2062852538275584,0.3682514101531023,0.9073327961321515,0.44077356970185333
5,CHL,8.661157024793388,5.378186968838527,7.243951612903226,0.058,0.37,0.898,0.089,0.013,0.147,0.326,0.528,0.052,0.111,0.586,0.171,0.411,0.326,0.518,0.492,0.791,0.267
5,CHN,3.5941690962099124,,6.759938048528652,0.2501255650426921,0.050728277247614265,0.7754897036664993,0.37317930688096435,0.2802611752887996,0.0838774485183325,0.20894023103967854,0.7569060773480663,0.03264691109994977,0.2395781014565545,0.20793571069814162,0.08186840783525866,0.6865896534404822,0.3184329482672024,0.14716223003515821,0.10848819688598695,0.6132596685082873,0.209442491210447
5,COL,9.673509933774834,6.753217931646693,8.307819748177602,0.06677685950413223,0.0,0.0,0.14545454545454545,0.027107438016528925,0.06347107438016529,0.4866115702479339,0.0,0.04892561983471074,0.09024793388429753,0.9014876033057851,0.21355371900826448,0.33487603305785124,0.5338842975206611,0.5923966942148761,0.0,0.8413223140495868,0.17785123966942148
5,CYP,8.513822688274548,5.219858156028369,7.345714285714286,0.12,0.5095238095238095,0.9447619047619048,0.17238095238095238,0.07333333333333333,0.1180952380952381,0.4066666666666667,0.8361904761904762,0.14857142857142858,0.16666666666666666,0.5380952380952381,0.18571428571428572,0.44,0.43238095238095237,0.4666666666666667,0.5142857142857142,0.7066666666666667,0.2438095238095238
5,DEU,4.48388696083292,4.7680921052631575,6.922926829268293,0.20930232558139536,0.10755813953488372,0.8037790697674418,0.017926356589147287,0.005329457364341085,0.03827519379844961,0.18459302325581395,0.2766472868217054,0.02567829457364341,0.14195736434108527,0.20445736434108527,0.08672480620155039,0.7558139534883721,0.0692829457364341,0.16472868217054262,0.2814922480620155,0.7315891472868217,0.3851744186046512
5,EGY,9.905542800918333,4.495958853783982,5.777704918032787,0.046542117338577514,0.957391019337922,0.9780399868895444,0.0,0.0,0.7194362504097017,0.09800065552277942,0.7774500163880694,0.08390691576532285,0.0,0.7292690921009505,0.1252048508685677,0.2615535889872173,0.5214683710258932,0.6837102589314978,0.1281547033759423,0.711897738446411,0.10488364470665355
5,ESP,5.3364406779661016,4.631578947368421,7.313807531380753,0.04583333333333333,0.1475,0.8883333333333333,0.05416666666666667,0.023333333333333334,0.04666666666666667,0.13583333333333333,0.3875,0.043333333333333335,0.09583333333333334,0.5841666666666666,0.13583333333333333,0.3125,0.33416666666666667,0.36916666666666664,0.43416666666666665,0.7158333333333333,0.2025
5,ETH,9.211668928086839,6.622926093514328,4.993288590604027,0.23866666666666667,0.8053333333333333,0.9266666666666666,0.072,0.08133333333333333,0.074,0.29733333333333334,0.5586666666666666,0.05466666666666667,0.06466666666666666,0.6926666666666667,0.3233333333333333,0.792,0.362,0.3893333333333333,0.47333333333333333,0.36133333333333334,0.3913333333333333
5,FIN,6.007014028056112,5.602436323366556,7.839250493096647,0.04437869822485207,0.17455621301775148,0.8619329388560157,0.07199211045364892,0.01873767258382643,0.04043392504930966,0.29289940828402367,0.7998027613412229,0.04142011834319527,0.47633136094674555,0.5463510848126233,0.11439842209072978,0.6923076923076923,0.3027613412228797,0.33037475345167655,0.4230769230769231,0.8599605522682445,0.3777120315581854
5,FRA,4.684104627766599,4.7894736842105265,6.864,0.08891108891108891,0.13286713286713286,0.8611388611388612,0.027972027972027972,0.014985014985014986,0.03696303696303696,0.3626373626373626,0.5184815184815185,0.0989010989010989,0.0,0.27972027972027974,0.11888111888111888,0.3756243756243756,0.5564435564435565,0.4145854145854146,0.3776223776223776,0.8691308691308691,0.24975024975024976
5,GBR,5.577560975609756,5.2875,7.552986512524085,0.11239193083573487,0.20076849183477424,0.9423631123919308,0.04707012487992315,0.01729106628242075,0.037463976945244955,0.5043227665706052,0.5110470701248799,0.06724303554274735,0.0,0.5062439961575408,0.1431316042267051,0.5840537944284342,0.5465898174831892,0.4610951008645533,0.44284341978866476,0.8539865513928915,0.3804034582132565
5,GEO,9.20273037542662,6.041284403669724,4.955962059620596,0.12933333333333333,0.7953333333333333,0.9873333333333333,0.03933333333333333,0.012666666666666666,0.296,0.12066666666666667,0.5646666666666667,0.18733333333333332,0.005333333333333333,0.7546666666666667,0.12533333333333332,0.5373333333333333,0.16933333333333334,0.21866666666666668,0.3933333333333333,0.7206666666666667,0.09733333333333333
5,GHA,9.777120315581854,6.528132992327365,6.119764397905759,0.20925684485006518,0.8989569752281616,0.9439374185136897,0.29465449804432853,0.11799217731421122,0.3559322033898305,0.500651890482399,0.8350717079530638,0.09191655801825294,0.3644067796610169,0.9308996088657105,0.31681877444589307,0.37222946544980445,0.3305084745762712,0.8168187744458931,0.5202086049543677,0.7066492829204694,0.1714471968709257
5,GTM,9.718875502008032,5.933832709113608,7.950950950950951,0.063,0.832,0.984,0.064,0.01,0.112,0.446,0.651,0.139,0.081,0.875,0.289,0.279,0.417,0.465,0.585,0.59,0.116
5,HKG,4.307330827067669,6.426363636363637,6.408360128617363,0.019968051118210862,0.051118210862619806,0.5535143769968051,0.051916932907348244,0.01597444089456869,0.031150159744408944,0.06869009584664537,0.5007987220447284,0.026357827476038338,0.054313099041533544,0.1062300319488818,0.12300319488817892,0.2388178913738019,0.01757188498402556,0.022364217252396165,0.2364217252396166,0.14217252396166133,0.023961661341853034
5,HUN,5.3547400611620795,5.683967704728951,5.894211576846307,0.09831181727904667,0.15988083416087387,0.8649453823237339,0.012909632571996028,0.012909632571996028,0.1211519364448858,0.1717974180734856,0.4627606752730884,0.07646474677259185,0.030784508440913606,0.4299900695134062,0.13108242303872888,0.8212512413108243,0.3227408142999007,0.3138033763654419,0.3416087388282026,0.7537239324726912,0.17775571002979146
5,IDN,9.573454913880445,6.645892351274788,6.908709338929696,0.07245657568238213,0.9399503722084367,0.9741935483870968,0.1076923076923077,0.03722084367245657,0.16575682382133994,0.2521091811414392,0.8357320099255583,0.03771712158808933,0.08535980148883375,0.45707196029776676,0.2833746898263027,0.8198511166253102,0.32555831265508683,0.5330024813895782,0.22531017369727047,0.5905707196029777,0.18213399503722083
5,IND,7.5218060543868654,4.399390243902439,5.795698924731183,0.10694652673663169,0.496751624187906,0.9010494752623688,0.18040979510244878,0.1539230384807596,0.17841079460269865,0.2893553223388306,0.6931534232883558,0.18290854572713644,0.25487256371814093,0.6876561719140429,0.1054472763618191,0.6686656671664168,0.34182908545727136,0.55872063968016,0.23588205897051473,0.5577211394302849,0.2543728135932034
5,IRN,9.425988700564972,,6.427071616047994,0.062242219722534686,0.7821522309711286,0.937007874015748,0.1687289088863892,0.0614923134608174,0.23697037870266216,0.18110236220472442,0.6996625421822272,0.22647169103862017,0.04611923509561305,0.6280464941882264,0.3370828646419198,0.6310461192350956,0.3250843644544432,0.32395950506186727,0.35883014623172105,0.6445444319460067,0.17585301837270342
5,IRQ,9.840168646991184,,4.461797752808989,0.2499074416882636,0.9559422436134765,0.958904109589041,0.2913735653461681,0.0,0.6697519437245465,0.06219918548685672,0.30322102924842653,0.09626064420584969,0.07552758237689744,0.8171047760088856,0.1951129211403184,0.28878193261754903,0.09403924472417623,0.7334320621991854,0.3124768604220659,0.8515364679748242,0.0914476119955572
5,ITA,7.8420523138833,5.092991913746631,6.887673956262425,0.07905138339920949,0.33992094861660077,0.9298418972332015,0.015810276679841896,0.008893280632411068,0.022727272727272728,0.18379446640316205,0.36462450592885376,0.039525691699604744,0.044466403162055336,0.4140316205533597,0.10474308300395258,0.5849802371541502,0.43873517786561267,0.2608695652173913,0.31126482213438733,0.7391304347826086,0.14624505928853754
5,JOR,9.895798319327731,5.684049079754601,7.202172096908939,0.08916666666666667,0.9516666666666667,0.9691666666666666,0.5716666666666667,0.12416666666666666,0.5358333333333334,0.29083333333333333,0.8441666666666666,0.07833333333333334,0.24583333333333332,0.6966666666666667,0.205,0.42583333333333334,0.5558333333333333,0.6366666666666667,0.3725,0.7483333333333333,0.16916666666666666
5,JPN,5.007912957467854,5.495944380069525,6.9907407407407405,0.14233576642335766,0.05748175182481752,0.9133211678832117,0.014598540145985401,0.012773722627737226,0.043795620437956206,0.28375912408759124,0.15145985401459855,0.041970802919708027,0.020072992700729927,0.20894160583941607,0.07025547445255474,0.8001824817518248,0.5027372262773723,0.051094890510948905,0.4032846715328467,0.7454379562043796,0.3083941605839416
5,KOR,5.648040033361134,5.688647746243739,6.390142021720969,0.04083333333333333,0.2125,0.9208333333333333,0.03,0.0125,0.11833333333333333,0.14666666666666667,0.7166666666666667,0.07416666666666667,0.04083333333333333,0.18,0.13666666666666666,0.6725,0.12,0.105,0.25333333333333335,0.56,0.43166666666666664
